lang,tag,key,value,title,tgroup,has_templ,parsed,redirect_target,description,image,osmcarto_rendering,on_node,on_way,on_area,on_relation,tags_implies,tags_combination,tags_linked,status,approval_status,statuslink,wikidata
en,shop=scuba_diving,shop,scuba_diving,Tag:shop=scuba_diving,,1,1,,A shop that sells equipment for scuba diving and/or related accessories and services.,File:Paradise Dive Shop.jpg,File:Shop-other-16.svg,1,0,1,0,,name,"addr,amenity=compressed_air,amenity=dive_centre,brand,club=scuba_diving,league,name,opening_hours,operator,phone,rental=yes,repair=yes,shop=boat,shop=jetski,shop=rental,shop=scuba_diving,sport=scuba_diving,training=yes,website,wheelchair",t,approved,Proposal:Scuba_diving2,
en,shop=seafood,shop,seafood,Tag:shop=seafood,shops,1,1,,A shop selling fish/seafood.,File:Seafood chijin.jpg,File:Seafood-14.svg,1,0,1,0,,name,"amenity=fast_food,amenity=marketplace,amenity=restaurant,cuisine=fish,cuisine=fish_and_chips,cuisine=seafood,man_made=works,name,noname=yes,opening_hours,operator,organic=yes/no/only,pet=fish,reusable_packaging:accept,reusable_packaging:offer,shop=pet,shop=seafood,website,wheelchair",t,de facto,Proposal:Seafood shop,
en,shop=second_hand,shop,second_hand,Tag:shop=second_hand,,1,1,,A shop selling second hand goods.,File:20130505 Maastricht Itteren Hartelstein 02.JPG,File:Second hand-14.svg,1,0,1,0,,name,"name,opening_hours,operator,second_hand,second_hand=yes,shop,shop=antiques,shop=books,shop=charity,shop=clothes,shop=second_hand,shop=variety_store,website,wheelchair",t,de facto,,
en,shop=shoe_repair,shop,shoe_repair,Tag:shop=shoe_repair,shops,1,1,,A place where one may have shoes repaired or altered.,File:Swanson Shoe Repair.jpg,File:Shop-other-16.svg,1,0,1,0,,,"brand,craft=shoemaker,man_made=works,name,opening_hours,operator,phone,product=shoes,shoes:repair,shop=repair,shop=shoe_repair,shop=shoes,website",t,de facto,,
en,shop=shoes,shop,shoes,Tag:shop=shoes,shops,1,1,,A shop selling shoes,File:Calzados La Americana.JPG,File:Shoes-16.svg,1,0,1,0,,"name,organic=no/only/yes,second_hand=no/only/yes,shoes","addr:housenumber=24,addr:street=Highstreet,craft=shoemaker,name,name=Lazr running shoes,opening_hours=Mo-Sa 10:00-20:00,organic,organic=no/only/yes,organic=yes,second_hand,second_hand=no,second_hand=no/only/yes,shoes,shoes:repair,shoes=sport,shop=clothes,shop=leather,shop=shoes,shop=sports",t,de facto,,
en,shop=sports,shop,sports,Tag:shop=sports,shops,1,1,,A shop selling sports equipment and clothing.,File:HK TST East Mody Road Wing On Plaza Shop Kettler Sport Fitness.JPG,File:Sports-14.svg,1,0,1,0,,name,"brand,clothes=sports,clothes=swimwear,leisure=sports_centre,leisure=sports_hall,name,noname=yes,opening_hours,operator,phone,shop,shop=atv,shop=bicycle,shop=boat,shop=clothes,shop=equestrian,shop=fishing,shop=golf,shop=hunting,shop=jetski,shop=motorcycle,shop=outdoor,shop=rental,shop=scuba_diving,shop=skate,shop=ski,shop=snowmobile,shop=sports,shop=surf,shop=water_sports,sport,website,wheelchair=limited,wheelchair=no,wheelchair=yes",t,de facto,,
en,shop=stationery,shop,stationery,Tag:shop=stationery,shops,1,1,,A shop selling office supplies,File:Vănphòngphẩm-InsideStationeryShop03012009606.jpg,File:Stationery-14.svg,1,0,1,0,,"name,operator","name,noname=yes,opening_hours,operator,phone,shop=art,shop=books,shop=craft,shop=electronics,shop=gift,shop=hardware,shop=newsagent,shop=stationery,website,wheelchair",t,de facto,,
en,shop=storage_rental,shop,storage_rental,Tag:shop=storage_rental,shops,1,1,,"Paid storage of household goods, i.e. self storage.",File:Self storage units.jpg,File:Shop-other-16.svg,1,0,1,0,,"addr:housename,addr:housenumber,addr:postcode,addr:street,contact:fax,contact:phone,contact:website,name,opening_hours,operator","addr:housename,addr:housenumber,addr:postcode,addr:street,contact:fax,contact:phone,contact:website,name,opening_hours,operator,shop=storage_rental",t,de facto,Proposal:Shop=storage rental,
en,shop=supermarket,shop,supermarket,Tag:shop=supermarket,,1,1,,"A large shop selling groceries, fresh produce, and other goods.",File:Sainsbury'sGlos.jpg,File:Supermarket-14.svg,1,0,1,0,,"name,opening_hours,operator","advertising=sign,amenity=fast_food,amenity=fuel,amenity=ice_cream,amenity=trolley_bay,branch,brand:wikidata,building=carport,building=supermarket,bulk_purchase=yes/only,cash_withdrawal,fair_trade,membership=yes,name,opening_hours,operator,operator:wikidata,organic,origin,payment,phone,reusable_packaging:accept,reusable_packaging:offer,shop,shop=convenience,shop=department_store,shop=general,shop=supermarket,shop=variety_store,shop=wholesale,website,wheelchair",t,de facto,,
en,shop=swimming_pool,shop,swimming_pool,Tag:shop=swimming_pool,,1,1,,A store that sells swimming pool equipment and supplies,File:Circuit tuyauterie robot hydraulique.jpg,File:Shop-other-16.svg,1,0,1,0,,name,"addr,brand,name,opening_hours,operator,phone,shop=sauna,shop=swimming_pool,website,wheelchair",t,de facto,,
en,shop=tattoo,shop,tattoo,Tag:shop=tattoo,,1,1,,A place where people can get permanent tattoos,File:Tattoo parlour - geograph.org.uk - 768007.jpg,File:Shop-other-16.svg,1,0,1,0,tattoo=yes,"name,piercing","name,noname=yes,opening_hours,operator,piercing,piercing=yes/no,shop=piercing,shop=tattoo,tattoo=yes,website,wheelchair",t,de facto,,
en,shop=tea,shop,tea,Tag:shop=tea,,1,1,,Shop selling tea,"File:Tea shop by matsuyuki in Nishiki Ichiba, Kyoto.jpg",File:Tea-14.svg,1,0,1,0,,name,"amenity=cafe,brand,drink,name,noname=yes,opening_hours,operator,phone,reusable_packaging:accept,reusable_packaging:offer,shop=tea,website,wheelchair=limited,wheelchair=no,wheelchair=yes",t,de facto,,
en,shop=ticket,shop,ticket,Tag:shop=ticket,,1,1,,"A shop selling tickets for concerts, events, public transport, etc.",File:Box office of Shosha station.jpg,File:Ticket-14.svg,1,0,1,0,,name,"amenity=vending_machine,name,operator,payment,phone,shop=ticket,ticket,tickets:public_transport,vending=parking_tickets,vending=public_transport_tickets,website,wheelchair=limited,wheelchair=no,wheelchair=yes",t,de facto,,
en,shop=tobacco,shop,tobacco,Tag:shop=tobacco,shops,1,1,,"A shop selling tobacco, and possibly other convenience items",File:Fachgeschäft für Tabakwaren.JPG,File:Tobacco-14.svg,1,0,1,0,,name,"amenity=vending_machine,authorization,lottery=yes,name,noname=yes,opening_hours,operator,phone,ref,ref:tobacco,salt=yes,sells:tobacco,sells:tobacco=yes,shop=e-cigarette,shop=kiosk,shop=newsagent,shop=tobacco,stamps=yes,tobacco=yes,vending=cigarettes,website",t,de facto,Proposal:Tobacco,
en,shop=toys,shop,toys,Tag:shop=toys,shops,1,1,,A shop focussed on selling children's toys.,File:Toys R Us sg.JPG,File:Toys-14.svg,1,0,1,0,,name,"name,opening_hours,operator,phone,shop=collector,shop=games,shop=model,shop=sports,shop=toys,shop=video_games,toys:model_railway=yes,website,wheelchair",t,de facto,,
en,shop=trade,shop,trade,Tag:shop=trade,,1,1,,"A place of business that sells to a particular trade or trades, but normally also retails to normal consumers.",File:Timber yard of Travis Perkins builders merchants - geograph.org.uk - 1025761.jpg,File:Trade-14.svg,1,0,1,0,,"name,opening_hours,trade","addr,name,opening_hours,operator,phone,shop=agrarian,shop=doityourself,shop=hardware,shop=trade,shop=wholesale,trade,trade=agricultural_supplies,trade=building_supplies,trade=catering_supplies,trade=plumbing,trade=tiles,trade=timber,trade=windows,website",t,de facto,,
en,shop=travel_agency,shop,travel_agency,Tag:shop=travel_agency,,1,1,,A shop selling travel related products and services,File:Shop travel agency berlin.jpg,File:Travel agency-14.svg,1,0,1,0,,"addr,brand,name,opening_hours,website","addr,brand,name,office=guide,office=tourist_accommodation,office=travel_agent,opening_hours,operator,phone,shop=travel_agency,website,wheelchair",t,de facto,,
en,shop=tyres,shop,tyres,Tag:shop=tyres,shops,1,1,,A shop selling tyres.,File:Istanbul Continental tyre shop.jpg,File:Tyres.svg,1,0,1,0,,"name,repair","bicycle:tyres,brand,car:tyres,contact:phone,contact:website,motorcycle:tyres,name,noname=yes,opening_hours,operator,phone,repair,repair=yes,service:vehicle:tyres,shop=car_parts,shop=car_repair,shop=motorcycle,truck:tyres,website,wheelchair",t,de facto,,
en,shop=vacuum_cleaner,shop,vacuum_cleaner,Tag:shop=vacuum_cleaner,,1,1,,A shop that sales vacuum cleaners,File:Panasonic MCE8013 vacuum cleaner close.jpg,File:Shop-other-16.svg,1,0,1,0,,,"addr,amenity=vacuum_cleaner,brand,name,opening_hours,operator,phone,repair,second_hand=yes/only,shop=electronics,shop=vacuum_cleaner,website,wheelchair",t,de facto,,
en,shop=variety_store,shop,variety_store,Tag:shop=variety_store,shops,1,1,,A variety store or price-point retailer is a retail shop that sells inexpensive items.,File:100-Emon.jpg,File:Variety store-14.svg,1,0,1,0,,name,"name,noname=yes,opening_hours,operator,phone,shop=department_store,shop=gift,shop=hardware,shop=party,shop=supermarket,shop=variety_store,website,wheelchair",t,de facto,,
en,shop=video,shop,video,Tag:shop=video,,1,1,,A shop that sells or rents out videos/DVDs,File:Videothek innenraum.jpg,File:Video-14.svg,1,0,1,0,,"addr,name,operator","addr,name,opening_hours,operator,phone,shop=video,shop=video_games,video_games=yes,website,wheelchair=no/yes/limited",t,de facto,,
en,shop=video_games,shop,video_games,Tag:shop=video_games,shops,1,1,,Shop selling video games.,"File:GameStop on Powell St., SF interior.JPG",File:Video games-14.svg,1,0,1,0,,name,"leisure=amusement_arcade,name,noname=yes,opening_hours,operator,phone,shop=video,shop=video_games,website,wheelchair",t,de facto,,
en,shop=wholesale,shop,wholesale,Tag:shop=wholesale,,1,1,,A store that sells items in bulk.,File:Birmingham Wholesale Markets.jpg,File:Trade-14.svg,1,0,1,0,,"membership,name,operator,wholesale","membership,name,opening_hours,operator,phone,shop=trade,shop=wholesale,website,wheelchair,wholesale,wholesale=clothes,wholesale=electro,wholesale=florist,wholesale=food,wholesale=general,wholesale=paper,wholesale=pharmacy,wholesale=sanitary,wholesale=seafood,wholesale=supermarket",t,de facto,Proposal:Wholesale,
en,shop=wine,shop,wine,Tag:shop=wine,shops,1,1,,Shop selling wine,File:Wine retail area - Enoteca Vino Bar.jpg,File:Alcohol-16.svg,1,0,1,0,,,"craft=winery,drink,drink=yes,landuse=vineyard,name,opening_hours,operator,phone,shop=alcohol,shop=beverages,shop=deli,shop=wine,tourism=wine_cellar,website,wheelchair",t,de facto,,
en,sidewalk=separate,sidewalk,separate,Tag:sidewalk=separate,highways,1,1,,"Tagged on carriageway, indicates that sidewalk geometry is mapped separately",,,0,1,0,0,,,"sidewalk:both,sidewalk:left,sidewalk:right,sidewalk=separate",t,de facto,,
en,sinkhole=bluehole,sinkhole,bluehole,Tag:sinkhole=bluehole,natural,1,1,,"A vertical, underwater sinkhole, named after the deep blue color they mainly show.",File:Great Blue Hole.jpg,,1,0,1,0,,"depth,name","depth,depth=124,name,name=Great Blue Hole,natural=coastline,natural=sinkhole,sinkhole,sinkhole=bluehole",t,approved,Proposal:Sinkholes refinement,
en,sinkhole=doline,sinkhole,doline,Tag:sinkhole=doline,natural,1,1,,"A sinkhole clogged up, sometimes only partly, with earth or debris",File:Causse de Sauveterre doline.jpg,,1,0,1,0,,"natural=water,refitted=yes","amenity=watering_place,natural=cliff,natural=sinkhole,natural=water,refitted=yes,sinkhole,sinkhole=doline,water,water=pond,water=…",t,approved,Proposal:Sinkholes refinement,
en,sinkhole=estavelle,sinkhole,estavelle,Tag:sinkhole=estavelle,natural,1,1,,"Sinkhole through which water either emerges or disappears, depending on hydrological conditions","File:Creux Genat, 2.4.2005 und 17.4.2006.jpg",,1,0,0,0,,name,"flow_direction=both,name,name:fr=Trou des Glanes,natural=sinkhole,refitted=yes,sinkhole,sinkhole=estavelle,waterway",t,approved,Proposal:Sinkholes refinement,
en,sinkhole=pit,sinkhole,pit,Tag:sinkhole=pit,natural,1,1,,"A simple sinkhole, opened in the ground, which may present a waterbody at any depth",File:Golondrinas Entrance Rappelling.png,,1,0,1,0,,"depth,name","anthropogenic=yes,depth,depth=370,layer=-1,name,name:es=Sótano de las Golondrinas,name=Cave of Swallows,natural=cave_entrance,natural=sinkhole,natural=water,sinkhole,sinkhole=pit",t,approved,Proposal:Sinkholes refinement,
en,sinkhole=ponor,sinkhole,ponor,Tag:sinkhole=ponor,natural,1,1,,"A sinkhole draining water, either temporarily or permanently, from a water body or a water stream","File:Jakovica, Logatec - požiralnik Pod stenami na Planinskem polju.jpg",,1,0,0,0,,refitted=yes,"inlet=bell_mouth,intermittent=yes,name,name:de=Donauversinkung,name=Danube Sinkhole,natural=sinkhole,natural=water,refitted=yes,sinkhole,sinkhole=ponor,waterway",t,approved,Proposal:Sinkholes refinement,
en,social_facility:for=disabled,social_facility:for,disabled,Tag:social_facility:for=disabled,social facilities,1,1,,Social facility for people with physical disabilities,,,1,0,1,0,,"social_facility=assisted_living,social_facility=group_home,social_facility=workshop","amenity=social_facility,social_facility=assisted_living,social_facility=group_home,social_facility=workshop",t,approved,Proposal:Social facility,
en,social_facility:for=homeless,social_facility:for,homeless,Tag:social_facility:for=homeless,social facilities,1,1,,Social facility for homeless,"File:US Navy 090806-N-6220J-004 Sailors and Navy Delayed Entry Program members serve breakfast to homeless men and women at Dorothy's Soup Kitchen in Salinas, Calif. during Salinas Navy Week community service event.jpg",,1,0,1,0,,"social_facility=shelter,social_facility=soup_kitchen","amenity=social_facility,social_facility=shelter,social_facility=soup_kitchen",t,approved,Proposal:Social facility,
en,social_facility:for=senior,social_facility:for,senior,Tag:social_facility:for=senior,social facilities,1,1,,Social facility for seniors and elderly people,,,1,0,1,0,,"social_facility=assisted_living,social_facility=group_home","amenity=social_facility,social_facility=assisted_living,social_facility=group_home",t,approved,Proposal:Social facility,
en,social_facility=ambulatory_care,social_facility,ambulatory_care,Tag:social_facility=ambulatory_care,,1,1,,A non-residential facility for ambulatory social services.,,,1,0,1,0,,"name,social_facility:for","amenity=social_facility,name,opening_hours,operator,phone,social_facility:for,social_facility:for=disabled,social_facility:for=senior,social_facility=ambulatory_care,website,wheelchair=no/yes/limited",t,approved,Proposal:Social facility,
en,social_facility=assisted_living,social_facility,assisted_living,Tag:social_facility=assisted_living,,1,1,,"A residential facility like group_home, but the occupants are more independent. Usually conceived for people with minor disabilities.","File:Guardsmen bring good tidings, cheer to North Dakota veterans home 141212-Z-ZZ999-004.jpg",,1,0,1,0,,"name,social_facility:for","amenity=social_facility,name,opening_hours,operator,phone,social_facility:for,social_facility:for=disabled,social_facility:for=senior,social_facility=assisted_living,social_facility=day_care,social_facility=group_home,social_facility=nursing_home,website,wheelchair=no/yes/limited",t,approved,Proposal:Social facility,
en,social_facility=day_care,social_facility,day_care,Tag:social_facility=day_care,,1,1,,A non-residential facility that provides nursing services on a daily basis to people,,,1,0,1,0,,"name,social_facility:for","amenity=kindergarten,amenity=social_facility,name,opening_hours,operator,phone,social_facility:for,social_facility:for=child,social_facility:for=disabled,social_facility:for=senior,social_facility=day_care,website,wheelchair=no/yes/limited",t,approved,Proposal:Social facility,
en,social_facility=food_bank,social_facility,food_bank,Tag:social_facility=food_bank,,1,1,,"A food bank is a non-residential facility that distributes pre-packaged food, usually to the poor, free of charge or below market price.",File:Foodbank.jpg,,1,0,1,0,,"name,social_facility:for","amenity=social_facility,name,opening_hours,operator,phone,social_facility:for,social_facility:for=homeless,social_facility:for=underprivileged,social_facility=food_bank,social_facility=soup_kitchen,website,wheelchair=no/yes/limited",t,approved,Proposal:Social facility,
en,social_facility=group_home,social_facility,group_home,Tag:social_facility=group_home,social facilities,1,1,,"A group home is a residence for a certain demographic, providing social and medical services, leisure activities, meals, and supervision.",File:Grouphome.jpg,,1,0,1,0,,"name,social_facility:for","amenity=social_facility,capacity,name,operator,phone,social_facility:for,social_facility:for=child,social_facility:for=disabled,social_facility:for=juvenile,social_facility:for=senior,social_facility=assisted_living,social_facility=day_care,social_facility=group_home,social_facility=nursing_home,website,wheelchair",t,approved,Proposal:Social facility,
en,social_facility=nursing_home,social_facility,nursing_home,Tag:social_facility=nursing_home,,1,1,,"A nursing home provides permanent care to elderly, ill, or disabled people.",File:Nursing Agency.png,,1,0,1,0,,"name,social_facility:for","amenity=nursing_home,amenity=social_facility,name,opening_hours,operator,phone,social_facility:for,social_facility:for=disabled,social_facility:for=senior,social_facility=assisted_living,social_facility=day_care,social_facility=group_home,social_facility=nursing_home,website,wheelchair=no/yes/limited",t,de facto,,
en,social_facility=outreach,social_facility,outreach,Tag:social_facility=outreach,,1,1,,"A non-residential facility that provides social welfare services such as advocacy, counseling, job placement, veterans services, housing placement, wellness programs, leisure activities",File:Outreach.jpg,,1,0,1,0,,social_facility:for,"amenity=social_facility,name,opening_hours,operator,phone,social_facility:for,social_facility:for=homeless,social_facility:for=underprivileged,social_facility=outreach,website,wheelchair",t,approved,Proposal:Social_facility,
